filename,width,height,class,xmin,ymin,xmax,ymax
drpepper_0_3677.jpg,612,400,Drpepper,275,44,397,400
drpepper_0_3677.jpg,612,400,Drpepper,393,27,555,400
drpepper_0_835.jpg,283,178,Drpepper,15,64,69,177
drpepper_0_835.jpg,283,178,Drpepper,56,55,114,166
drpepper_0_835.jpg,283,178,Drpepper,88,44,155,152
drpepper_0_835.jpg,283,178,Drpepper,126,27,193,144
drpepper_0_835.jpg,283,178,Drpepper,167,13,227,138
drpepper_0_4249.jpg,1400,1400,Drpepper,18,123,579,1254
drpepper_0_4249.jpg,1400,1400,Drpepper,315,46,915,1096
drpepper_0_4249.jpg,1400,1400,Drpepper,624,1,1185,867
aa65.jpg,500,500,Fanta,226,4,500,435
aa82.jpg,262,192,Fanta,142,71,212,181
aa82.jpg,262,192,Fanta,175,59,256,166
aa82.jpg,262,192,Fanta,215,45,262,155
drpepper_0_1391.jpg,500,500,Drpepper,310,116,447,442
drpepper_0_1391.jpg,500,500,Drpepper,188,112,320,436
drpepper_0_1391.jpg,500,500,Drpepper,82,97,204,432
drpepper_0_1391.jpg,500,500,Drpepper,1,98,93,428
drpepper_0_1391.jpg,500,500,Drpepper,374,78,481,398
drpepper_0_3420.jpg,1232,917,Drpepper,93,12,398,489
drpepper_0_3420.jpg,1232,917,Drpepper,221,103,564,460
drpepper_0_3420.jpg,1232,917,Drpepper,317,158,787,656
drpepper_0_3420.jpg,1232,917,Drpepper,510,264,968,861
drpepper_0_3420.jpg,1232,917,Drpepper,776,379,1232,917
drpepper_0_20.jpg,415,283,Drpepper,3,10,144,274
drpepper_0_20.jpg,415,283,Drpepper,145,29,288,283
drpepper_0_4227.jpg,600,600,Drpepper,36,56,244,402
drpepper_0_4227.jpg,600,600,Drpepper,127,135,406,436
drpepper_0_4227.jpg,600,600,Drpepper,241,191,565,473
drpepper_0_4227.jpg,600,600,Drpepper,397,308,600,568
aa38.jpeg,194,259,Fanta,15,117,52,211
aa38.jpeg,194,259,Fanta,50,115,78,196
aa38.jpeg,194,259,Fanta,76,115,107,196
aa38.jpeg,194,259,Fanta,9,6,36,95
aa38.jpeg,194,259,Fanta,33,6,61,95
aa38.jpeg,194,259,Fanta,57,5,83,97
aa38.jpeg,194,259,Fanta,80,4,105,96
aa38.jpeg,194,259,Fanta,102,4,127,94
aa105.jpg,194,259,Fanta,9,57,141,259
aa371.jpg,612,405,Fanta,84,27,323,405
aa54.jpg,1300,956,Fanta,104,56,327,501
aa54.jpg,1300,956,Fanta,200,121,404,561
aa54.jpg,1300,956,Fanta,270,220,504,614
aa54.jpg,1300,956,Fanta,332,203,565,604
aa54.jpg,1300,956,Fanta,495,258,657,704
aa54.jpg,1300,956,Fanta,489,316,766,772
aa54.jpg,1300,956,Fanta,566,361,918,854
aa54.jpg,1300,956,Fanta,707,446,1019,937
aa72.jpg,194,259,Fanta,116,91,169,204
aa72.jpg,194,259,Fanta,100,81,141,174
aa72.jpg,194,259,Fanta,67,65,107,159
drpepper_0_1055.jpg,1280,838,Drpepper,499,109,1016,653
drpepper_0_1055.jpg,1280,838,Drpepper,224,182,695,629
drpepper_0_1055.jpg,1280,838,Drpepper,4,333,474,820
aa173.jpg,225,225,Fanta,12,28,131,202
drpepper_0_406.jpg,1400,1400,Drpepper,373,67,648,994
drpepper_0_406.jpg,1400,1400,Drpepper,112,6,341,1052
drpepper_0_406.jpg,1400,1400,Drpepper,679,32,896,930
drpepper_0_406.jpg,1400,1400,Drpepper,914,22,1124,958
drpepper_0_406.jpg,1400,1400,Drpepper,1104,88,1250,878
drpepper_0_406.jpg,1400,1400,Drpepper,1247,138,1398,814
drpepper_0_3370.jpg,1300,956,Drpepper,117,462,358,782
drpepper_0_3370.jpg,1300,956,Drpepper,179,427,431,743
drpepper_0_3370.jpg,1300,956,Drpepper,238,373,497,733
drpepper_0_3370.jpg,1300,956,Drpepper,274,317,583,668
aa194.jpg,1300,779,Fanta,464,2,789,416
aa194.jpg,1300,779,Fanta,316,80,644,492
aa194.jpg,1300,779,Fanta,189,154,516,558
aa194.jpg,1300,779,Fanta,14,242,372,626
drpepper_0_1007.jpg,458,650,Drpepper,288,114,458,482
drpepper_0_1007.jpg,458,650,Drpepper,129,46,458,504
drpepper_0_1007.jpg,458,650,Drpepper,233,377,414,576
drpepper_0_3780.jpg,1300,956,Drpepper,623,142,901,612
drpepper_0_3780.jpg,1300,956,Drpepper,711,61,961,568
drpepper_0_3780.jpg,1300,956,Drpepper,807,34,1025,491
drpepper_0_3780.jpg,1300,956,Drpepper,881,11,1091,437
drpepper_0_1529.jpg,283,178,Drpepper,20,1,77,101
drpepper_0_1529.jpg,283,178,Drpepper,56,31,126,123
drpepper_0_1529.jpg,283,178,Drpepper,87,59,150,150
drpepper_0_1529.jpg,283,178,Drpepper,107,85,191,175
drpepper_0_1529.jpg,283,178,Drpepper,170,104,229,178
aa378.jpg,194,259,Fanta,38,54,137,243
aa177.jpg,194,259,Fanta,2,56,102,211
27.jpeg,1280,838,Drpepper,261,33,582,838
27.jpeg,1280,838,Drpepper,584,60,808,838
27.jpeg,1280,838,Drpepper,809,11,1118,838
aa262.jpg,650,340,Fanta,82,68,210,328
aa262.jpg,650,340,Fanta,236,73,356,340
drpepper_0_3554.jpg,225,225,Drpepper,2,18,61,201
drpepper_0_3554.jpg,225,225,Drpepper,61,15,129,221
drpepper_0_3554.jpg,225,225,Drpepper,128,20,197,225
aa25.jpg,1300,953,Fanta,4,4,335,858
aa25.jpg,1300,953,Fanta,233,37,604,856
aa25.jpg,1300,953,Fanta,475,50,877,847
aa25.jpg,1300,953,Fanta,790,411,1073,827
21.jpg,1300,956,Drpepper,814,145,933,690
21.jpg,1300,956,Drpepper,934,127,1033,674
21.jpg,1300,956,Drpepper,1023,159,1126,657
21.jpg,1300,956,Drpepper,1120,184,1202,664
aa442.jpg,225,225,Fanta,40,14,114,207
drpepper_0_2710.jpg,512,512,Drpepper,83,5,307,407
drpepper_0_575.jpg,1232,917,Drpepper,9,161,314,781
drpepper_0_575.jpg,1232,917,Drpepper,202,117,511,787
drpepper_0_575.jpg,1232,917,Drpepper,372,72,655,756
drpepper_0_575.jpg,1232,917,Drpepper,593,31,879,750
drpepper_0_575.jpg,1232,917,Drpepper,821,4,1140,731
aa123.jpg,460,382,Fanta,56,1,191,206
aa123.jpg,460,382,Fanta,136,6,302,283
aa123.jpg,460,382,Fanta,218,59,412,341
drpepper_0_114.jpg,366,250,Drpepper,193,4,331,250
drpepper_0_114.jpg,366,250,Drpepper,110,40,211,250
drpepper_0_1217.jpg,225,225,Drpepper,85,42,154,208
drpepper_0_1217.jpg,225,225,Drpepper,131,31,198,203
drpepper_0_1217.jpg,225,225,Drpepper,173,14,225,185
drpepper_0_1217.jpg,225,225,Drpepper,53,32,104,202
drpepper_0_3848.jpg,1600,900,Drpepper,260,136,838,854
drpepper_0_3848.jpg,1600,900,Drpepper,15,254,499,886
drpepper_0_3848.jpg,1600,900,Drpepper,642,67,1119,746
aa330.jpg,500,500,Fanta,89,14,224,498
aa330.jpg,500,500,Fanta,222,15,341,490
aa330.jpg,500,500,Fanta,323,39,444,500
drpepper_0_2794.jpg,205,185,Drpepper,77,7,193,172
drpepper_0_4119.jpg,1200,857,Drpepper,68,148,485,808
drpepper_0_4119.jpg,1200,857,Drpepper,285,67,668,748
drpepper_0_4119.jpg,1200,857,Drpepper,468,29,867,664
aa191.jpg,1280,720,Fanta,397,21,808,720
aa11.jpg,1300,953,Fanta,8,8,294,857
aa11.jpg,1300,953,Fanta,332,14,654,866
aa11.jpg,1300,953,Fanta,645,10,1014,863
aa11.jpg,1300,953,Fanta,977,16,1300,861
aa74.jpg,1300,957,Fanta,18,12,465,829
aa74.jpg,1300,957,Fanta,276,37,654,861
drpepper_0_2811.jpg,148,490,Drpepper,13,44,148,469
aa95.jpg,850,995,Fanta,17,65,644,760
aa95.jpg,850,995,Fanta,215,200,850,951
aa459.jpg,300,168,Fanta,68,1,143,156
aa459.jpg,300,168,Fanta,109,11,186,168
aa459.jpg,300,168,Fanta,156,21,232,168
aa459.jpg,300,168,Fanta,203,34,277,168
aa309.jpg,500,500,Fanta,99,63,329,486
aa58.jpg,1300,956,Fanta,1028,62,1241,614
aa58.jpg,1300,956,Fanta,891,71,1066,611
aa58.jpg,1300,956,Fanta,716,47,906,562
aa58.jpg,1300,956,Fanta,593,52,760,520
aa58.jpg,1300,956,Fanta,482,42,631,486
aa58.jpg,1300,956,Fanta,358,24,509,455
aa58.jpg,1300,956,Fanta,275,32,406,449
aa58.jpg,1300,956,Fanta,156,12,318,407
aa58.jpg,1300,956,Fanta,71,17,214,373
aa289.jpg,600,900,Fanta,218,127,503,899
aa286.jpg,4032,3024,Fanta,2649,655,3133,2252
aa286.jpg,4032,3024,Fanta,3049,727,3599,2312
aa283.jpg,512,512,Fanta,41,88,396,512
drpepper_0_708.jpg,225,225,Drpepper,3,2,54,141
drpepper_0_708.jpg,225,225,Drpepper,42,23,97,181
drpepper_0_708.jpg,225,225,Drpepper,85,28,163,225
aa432.jpg,498,395,Fanta,140,2,278,285
drpepper_0_672.jpg,620,1200,Drpepper,21,44,255,679
drpepper_0_672.jpg,620,1200,Drpepper,192,138,582,928
drpepper_0_163.jpg,205,185,Drpepper,1,10,145,175
drpepper_0_2624.jpg,194,259,Drpepper,56,5,117,170
drpepper_0_2624.jpg,194,259,Drpepper,118,8,176,165
32.jpg,640,360,Drpepper,3,17,99,318
32.jpg,640,360,Drpepper,120,20,200,310
32.jpg,640,360,Drpepper,204,23,280,324
32.jpg,640,360,Drpepper,275,14,373,339
aa369.jpg,498,395,Fanta,231,6,386,317
aa223.jpg,488,488,Fanta,27,94,195,409
aa223.jpg,488,488,Fanta,140,66,303,373
aa223.jpg,488,488,Fanta,249,19,414,332
aa223.jpg,488,488,Fanta,365,5,488,304
drpepper_0_3079.jpg,577,1024,Drpepper,299,96,577,839
drpepper_0_3079.jpg,577,1024,Drpepper,37,53,303,552
aa438.jpg,1300,956,Fanta,206,488,302,807
aa438.jpg,1300,956,Fanta,295,489,397,802
aa438.jpg,1300,956,Fanta,391,487,498,789
aa438.jpg,1300,956,Fanta,497,489,601,786
aa438.jpg,1300,956,Fanta,597,484,697,790
aa438.jpg,1300,956,Fanta,690,483,784,782
aa438.jpg,1300,956,Fanta,776,474,875,762
aa438.jpg,1300,956,Fanta,865,475,966,773
aa438.jpg,1300,956,Fanta,962,476,1058,770
drpepper_0_1814.jpg,205,185,Drpepper,47,20,169,185
aa134.jpg,800,1200,Fanta,114,207,625,887
aa332.jpg,500,500,Fanta,197,110,500,475
aa332.jpg,500,500,Fanta,58,204,441,500
aa186.jpg,498,395,Fanta,184,75,332,324
14.png,978,982,Drpepper,335,55,626,917
aa408.jpg,500,500,Fanta,100,99,452,487
aa408.jpg,500,500,Fanta,261,216,500,500
aa131.jpg,866,1390,Fanta,2,957,109,1112
aa131.jpg,866,1390,Fanta,6,1040,208,1357
aa131.jpg,866,1390,Fanta,19,1120,303,1359
aa113.jpg,225,225,Fanta,88,47,164,221
aa310.jpg,225,225,Fanta,6,15,151,191
aa440.jpg,1300,1024,Fanta,54,479,475,1002
aa440.jpg,1300,1024,Fanta,279,342,651,923
aa440.jpg,1300,1024,Fanta,476,246,842,791
aa440.jpg,1300,1024,Fanta,603,168,965,697
aa440.jpg,1300,1024,Fanta,734,81,1091,575
aa440.jpg,1300,1024,Fanta,845,12,1203,479
aa440.jpg,1300,1024,Fanta,1012,5,1267,348
aa440.jpg,1300,1024,Fanta,1127,1,1300,298
aa439.jpg,225,225,Fanta,81,35,159,206
aa297.jpg,1300,601,Fanta,387,12,688,457
aa297.jpg,1300,601,Fanta,501,30,910,547
aa297.jpg,1300,601,Fanta,683,157,1108,584
aa297.jpg,1300,601,Fanta,876,226,1300,601
drpepper_0_2780.jpg,300,168,Drpepper,13,64,77,168
drpepper_0_2780.jpg,300,168,Drpepper,82,69,136,166
drpepper_0_2780.jpg,300,168,Drpepper,140,71,207,168
drpepper_0_2780.jpg,300,168,Drpepper,210,76,280,168
aa430.jpg,866,1390,Fanta,81,1028,308,1312
aa430.jpg,866,1390,Fanta,190,957,418,1253
aa430.jpg,866,1390,Fanta,302,908,506,1182
aa430.jpg,866,1390,Fanta,393,854,592,1128
aa430.jpg,866,1390,Fanta,490,812,695,1079
aa430.jpg,866,1390,Fanta,592,749,796,1034
aa430.jpg,866,1390,Fanta,674,702,866,966
15.jpg,959,703,Drpepper,289,3,640,703
15.jpg,959,703,Drpepper,651,8,954,703
15.jpg,959,703,Drpepper,67,4,315,703
drpepper_0_171.jpg,275,183,Drpepper,6,11,111,182
drpepper_0_171.jpg,275,183,Drpepper,100,2,192,183
drpepper_0_171.jpg,275,183,Drpepper,181,6,274,183
aa461.jpg,194,259,Fanta,55,36,194,202
aa106.jpg,1300,601,Fanta,2,4,186,410
aa106.jpg,1300,601,Fanta,184,6,420,412
aa106.jpg,1300,601,Fanta,417,6,658,414
aa106.jpg,1300,601,Fanta,649,4,889,402
aa106.jpg,1300,601,Fanta,883,6,1114,405
aa303.jpg,1200,1200,Fanta,299,16,940,1068
drpepper_0_1608.jpg,512,512,Drpepper,3,34,216,512
drpepper_0_1608.jpg,512,512,Drpepper,118,8,357,440
drpepper_0_1608.jpg,512,512,Drpepper,236,5,488,373
aa2.jpg,500,500,Fanta,182,38,316,457
aa179.jpg,1300,779,Fanta,267,183,433,646
aa179.jpg,1300,779,Fanta,437,196,587,638
aa179.jpg,1300,779,Fanta,584,196,748,646
aa179.jpg,1300,779,Fanta,749,198,909,647
aa179.jpg,1300,779,Fanta,909,200,1076,646
aa179.jpg,1300,779,Fanta,1076,202,1246,655
aa414.jpg,498,395,Fanta,223,70,436,344
aa162.jpg,612,405,Fanta,218,5,468,307
drpepper_0_520.jpg,283,178,Drpepper,81,1,140,73
drpepper_0_520.jpg,283,178,Drpepper,124,10,181,109
drpepper_0_520.jpg,283,178,Drpepper,181,15,225,138
drpepper_0_520.jpg,283,178,Drpepper,214,42,272,160
drpepper_0_520.jpg,283,178,Drpepper,258,89,283,178
drpepper_0_656.jpg,299,168,Drpepper,7,45,102,168
drpepper_0_656.jpg,299,168,Drpepper,95,24,160,168
drpepper_0_656.jpg,299,168,Drpepper,154,18,244,168
aa391.jpg,194,259,Fanta,75,41,117,112
aa391.jpg,194,259,Fanta,55,48,98,116
aa391.jpg,194,259,Fanta,33,56,75,122
aa391.jpg,194,259,Fanta,13,65,55,133
aa391.jpg,194,259,Fanta,47,155,95,223
aa391.jpg,194,259,Fanta,73,143,112,205
aa391.jpg,194,259,Fanta,94,131,139,195
drpepper_0_883.jpg,1232,917,Drpepper,230,93,723,771
drpepper_0_883.jpg,1232,917,Drpepper,519,14,913,565
drpepper_0_883.jpg,1232,917,Drpepper,32,286,522,913
drpepper_0_281.jpg,960,717,Drpepper,291,3,404,291
drpepper_0_281.jpg,960,717,Drpepper,426,3,577,331
drpepper_0_281.jpg,960,717,Drpepper,588,35,750,408
drpepper_0_281.jpg,960,717,Drpepper,195,397,277,595
drpepper_0_281.jpg,960,717,Drpepper,292,472,401,654
drpepper_0_281.jpg,960,717,Drpepper,563,503,716,717
drpepper_0_2863.jpg,718,590,Drpepper,138,6,283,406
drpepper_0_2863.jpg,718,590,Drpepper,301,17,435,445
drpepper_0_2863.jpg,718,590,Drpepper,441,28,612,506
drpepper_0_2863.jpg,718,590,Drpepper,588,89,718,536
drpepper_0_814.jpg,1232,917,Drpepper,27,394,500,917
drpepper_0_814.jpg,1232,917,Drpepper,317,306,783,917
drpepper_0_814.jpg,1232,917,Drpepper,579,191,1050,835
drpepper_0_814.jpg,1232,917,Drpepper,862,115,1232,694
aa180.jpg,1300,956,Fanta,212,259,735,947
aa180.jpg,1300,956,Fanta,605,248,980,956
drpepper_0_268.jpg,512,512,Drpepper,66,147,256,512
drpepper_0_268.jpg,512,512,Drpepper,182,97,362,495
drpepper_0_268.jpg,512,512,Drpepper,290,32,472,441
drpepper_0_268.jpg,512,512,Drpepper,15,118,136,507
drpepper_0_1806.jpg,978,982,Drpepper,29,241,518,982
aa83.jpg,225,225,Fanta,75,40,175,223
aa99.jpg,194,259,Fanta,113,124,133,213
aa99.jpg,194,259,Fanta,95,2,115,98
aa99.jpg,194,259,Fanta,116,1,134,100
aa99.jpg,194,259,Fanta,135,1,155,103
aa99.jpg,194,259,Fanta,157,1,176,100
aa99.jpg,194,259,Fanta,180,1,194,104
aa99.jpg,194,259,Fanta,135,129,160,221
aa99.jpg,194,259,Fanta,160,136,188,244
aa379.jpg,1300,779,Fanta,17,17,299,532
aa379.jpg,1300,779,Fanta,157,85,445,562
aa379.jpg,1300,779,Fanta,293,145,591,693
aa379.jpg,1300,779,Fanta,451,222,745,759
aa379.jpg,1300,779,Fanta,609,336,901,779
aa379.jpg,1300,779,Fanta,790,328,1052,779
aa354.jpg,244,207,Fanta,86,8,158,181
aa206.jpg,194,259,Fanta,43,69,182,258
8.jpg,2268,4032,Drpepper,486,8,1673,3374
aa138.jpg,194,259,Fanta,7,77,182,246
aa40.jpeg,194,259,Fanta,10,6,38,95
aa40.jpeg,194,259,Fanta,33,5,62,97
aa40.jpeg,194,259,Fanta,57,4,84,94
aa40.jpeg,194,259,Fanta,79,6,106,96
aa40.jpeg,194,259,Fanta,103,8,126,95
aa40.jpeg,194,259,Fanta,15,119,53,213
aa40.jpeg,194,259,Fanta,50,116,79,197
aa40.jpeg,194,259,Fanta,78,116,104,194
drpepper_0_1081.jpg,1133,837,Drpepper,171,113,411,587
drpepper_0_1081.jpg,1133,837,Drpepper,352,97,622,535
drpepper_0_1081.jpg,1133,837,Drpepper,555,46,817,498
drpepper_0_1081.jpg,1133,837,Drpepper,749,20,1022,448
drpepper_0_1081.jpg,1133,837,Drpepper,1,206,199,605
drpepper_0_1081.jpg,1133,837,Drpepper,935,33,1133,427
24.jpg,718,590,Drpepper,135,3,262,416
24.jpg,718,590,Drpepper,266,1,388,441
24.jpg,718,590,Drpepper,397,3,513,449
24.jpg,718,590,Drpepper,523,7,658,489
drpepper_0_3411.jpg,225,225,Drpepper,25,31,142,225
9.png,982,648,Drpepper,42,39,273,645
9.png,982,648,Drpepper,263,38,487,648
9.png,982,648,Drpepper,463,22,718,645
9.png,982,648,Drpepper,705,11,941,648
drpepper_0_924.jpg,612,400,Drpepper,151,92,359,400
drpepper_0_924.jpg,612,400,Drpepper,277,42,462,358
drpepper_0_924.jpg,612,400,Drpepper,383,13,595,366
drpepper_0_2156.jpg,512,512,Drpepper,55,32,389,382
drpepper_0_2121.jpg,583,683,Drpepper,23,217,375,611
drpepper_0_2121.jpg,583,683,Drpepper,184,135,554,557
drpepper_0_2121.jpg,583,683,Drpepper,374,67,583,455
aa85.jpg,194,259,Fanta,29,21,179,212
drpepper_0_3263.jpg,225,225,Drpepper,2,30,99,225
drpepper_0_3263.jpg,225,225,Drpepper,40,20,165,215
drpepper_0_3263.jpg,225,225,Drpepper,98,13,225,190
drpepper_0_3851.jpg,449,521,Drpepper,138,302,271,479
drpepper_0_3851.jpg,449,521,Drpepper,217,262,349,477
drpepper_0_3851.jpg,449,521,Drpepper,266,243,406,441
drpepper_0_55.jpg,549,550,Drpepper,86,72,422,479
drpepper_0_55.jpg,549,550,Drpepper,306,168,457,375
drpepper_0_55.jpg,549,550,Drpepper,74,281,236,485
drpepper_0_3094.jpg,620,1200,Drpepper,26,26,366,1098
drpepper_0_3094.jpg,620,1200,Drpepper,285,11,609,1019
drpepper_0_2577.jpg,2268,4032,Drpepper,244,853,1782,3733
aa255.jpg,194,259,Fanta,54,1,78,53
aa255.jpg,194,259,Fanta,75,1,106,60
aa255.jpg,194,259,Fanta,98,4,126,67
aa290.jpg,1300,1024,Fanta,3,402,164,917
aa290.jpg,1300,1024,Fanta,20,451,232,877
aa290.jpg,1300,1024,Fanta,116,479,381,1003
aa290.jpg,1300,1024,Fanta,246,513,513,1024
aa290.jpg,1300,1024,Fanta,407,577,685,1024
aa290.jpg,1300,1024,Fanta,562,631,795,1024
drpepper_0_4040.jpg,225,225,Drpepper,31,20,129,202
drpepper_0_4040.jpg,225,225,Drpepper,115,34,216,222
aa253.jpg,1200,1200,Fanta,286,12,1016,1061
aa135.jpg,225,225,Fanta,33,17,153,190
aa195.jpg,650,340,Fanta,461,21,567,317
aa155.jpg,225,225,Fanta,90,5,194,199
drpepper_0_2391.jpg,718,590,Drpepper,267,9,387,355
drpepper_0_2391.jpg,718,590,Drpepper,371,9,507,361
drpepper_0_2391.jpg,718,590,Drpepper,460,17,605,400
drpepper_0_2391.jpg,718,590,Drpepper,548,8,699,426
aa463.jpg,1300,1024,Fanta,308,758,603,1024
aa463.jpg,1300,1024,Fanta,475,653,771,1024
aa463.jpg,1300,1024,Fanta,587,591,883,1024
aa463.jpg,1300,1024,Fanta,717,525,982,932
aa463.jpg,1300,1024,Fanta,813,459,1053,842
aa463.jpg,1300,1024,Fanta,902,396,1122,751
aa463.jpg,1300,1024,Fanta,974,365,1195,667
aa463.jpg,1300,1024,Fanta,1043,328,1244,608
aa463.jpg,1300,1024,Fanta,1092,294,1271,573
drpepper_0_3383.jpg,718,590,Drpepper,46,48,215,461
drpepper_0_3383.jpg,718,590,Drpepper,169,106,332,532
drpepper_0_3383.jpg,718,590,Drpepper,247,166,415,570
drpepper_0_3383.jpg,718,590,Drpepper,387,218,642,590
drpepper_0_3405.jpg,748,747,Drpepper,142,85,397,726
drpepper_0_3405.jpg,748,747,Drpepper,390,121,585,747
drpepper_0_3405.jpg,748,747,Drpepper,587,149,748,747
drpepper_0_1080.jpg,549,550,Drpepper,108,157,272,550
drpepper_0_1080.jpg,549,550,Drpepper,246,337,361,541
drpepper_0_1080.jpg,549,550,Drpepper,53,357,139,547
drpepper_0_147.jpg,300,168,Drpepper,145,16,208,134
drpepper_0_147.jpg,300,168,Drpepper,86,5,142,102
drpepper_0_1849.jpg,583,683,Drpepper,85,1,207,380
drpepper_0_1849.jpg,583,683,Drpepper,222,1,397,464
drpepper_0_1849.jpg,583,683,Drpepper,372,26,511,496
aa338.jpg,500,500,Fanta,139,96,300,458
aa263.jpg,1300,601,Fanta,394,14,747,472
aa263.jpg,1300,601,Fanta,539,107,862,569
aa183.jpg,2500,2500,Fanta,1285,36,2451,1870
aa344.jpg,4032,3024,Fanta,1271,43,2224,1187
aa344.jpg,4032,3024,Fanta,1649,287,2899,1605
aa291.jpg,1300,779,Fanta,44,195,220,694
aa291.jpg,1300,779,Fanta,215,191,381,672
aa291.jpg,1300,779,Fanta,376,181,555,668
aa291.jpg,1300,779,Fanta,539,176,719,672
aa291.jpg,1300,779,Fanta,706,176,897,659
aa291.jpg,1300,779,Fanta,872,167,1073,656
aa291.jpg,1300,779,Fanta,1038,168,1236,649
drpepper_0_2256.jpg,600,600,Drpepper,3,347,230,600
drpepper_0_2256.jpg,600,600,Drpepper,80,251,335,582
drpepper_0_2256.jpg,600,600,Drpepper,184,163,461,509
drpepper_0_2256.jpg,600,600,Drpepper,269,77,563,415
aa37.jpeg,200,252,Fanta,113,12,196,247
aa37.jpeg,200,252,Fanta,6,6,91,243
drpepper_0_4075.jpg,300,400,Drpepper,24,47,274,375
aa241.jpg,1300,601,Fanta,316,17,773,420
aa241.jpg,1300,601,Fanta,514,118,905,523
aa241.jpg,1300,601,Fanta,671,200,1062,595
aa154.jpg,183,275,Fanta,15,50,174,262
aa336.jpg,500,500,Fanta,70,92,218,500
aa336.jpg,500,500,Fanta,222,92,366,500
drpepper_0_2164.jpg,1316,858,Drpepper,206,34,617,814
drpepper_0_2164.jpg,1316,858,Drpepper,492,29,802,715
drpepper_0_2164.jpg,1316,858,Drpepper,673,37,957,659
drpepper_0_2164.jpg,1316,858,Drpepper,805,32,1057,607
aa261.jpg,1600,1600,Fanta,439,128,1377,1489
aa402.jpg,500,500,Fanta,78,122,198,499
aa402.jpg,500,500,Fanta,181,143,289,495
aa402.jpg,500,500,Fanta,286,153,386,500
drpepper_0_4258.jpg,449,521,Drpepper,11,311,102,495
drpepper_0_4258.jpg,449,521,Drpepper,97,326,188,521
drpepper_0_4258.jpg,449,521,Drpepper,152,360,260,521
drpepper_0_2995.jpg,275,183,Drpepper,4,11,91,183
drpepper_0_2995.jpg,275,183,Drpepper,97,22,181,183
drpepper_0_2995.jpg,275,183,Drpepper,184,38,275,183
drpepper_0_985.jpg,978,982,Drpepper,78,75,491,884
29.JPG,1316,858,Drpepper,59,3,383,858
29.JPG,1316,858,Drpepper,388,47,599,832
29.JPG,1316,858,Drpepper,604,89,782,805
29.JPG,1316,858,Drpepper,783,134,917,775
drpepper_0_3803.jpg,978,982,Drpepper,379,158,699,982
drpepper_0_3500.jpg,640,360,Drpepper,290,43,370,307
drpepper_0_3500.jpg,640,360,Drpepper,356,34,460,344
drpepper_0_3500.jpg,640,360,Drpepper,445,62,525,355
drpepper_0_3500.jpg,640,360,Drpepper,523,63,636,360
drpepper_0_3883.jpg,299,168,Drpepper,63,16,180,168
drpepper_0_3883.jpg,299,168,Drpepper,157,32,224,168
drpepper_0_3883.jpg,299,168,Drpepper,186,60,295,168
aa458.jpg,1300,957,Fanta,787,172,1043,957
aa458.jpg,1300,957,Fanta,978,131,1295,957
aa57.jpg,225,225,Fanta,32,1,118,180
drpepper_0_3035.jpg,1200,857,Drpepper,605,134,898,792
drpepper_0_3035.jpg,1200,857,Drpepper,847,211,1052,857
drpepper_0_3035.jpg,1200,857,Drpepper,997,297,1200,857
aa242.jpg,500,500,Fanta,11,10,323,325
aa242.jpg,500,500,Fanta,145,85,452,419
drpepper_0_1386.jpg,500,483,Drpepper,280,42,471,441
drpepper_0_1386.jpg,500,483,Drpepper,122,36,335,443
drpepper_0_1386.jpg,500,483,Drpepper,15,105,263,480
aa305.jpg,183,275,Fanta,8,33,151,227
drpepper_0_1975.jpg,577,1024,Drpepper,10,105,237,859
drpepper_0_1975.jpg,577,1024,Drpepper,325,148,522,777
drpepper_0_4087.jpg,275,183,Drpepper,15,8,115,183
drpepper_0_4087.jpg,275,183,Drpepper,109,26,195,183
drpepper_0_4087.jpg,275,183,Drpepper,176,45,273,183
drpepper_0_2122.jpg,1400,1400,Drpepper,60,3,267,1294
drpepper_0_2122.jpg,1400,1400,Drpepper,308,22,595,1323
drpepper_0_2122.jpg,1400,1400,Drpepper,577,87,792,1243
drpepper_0_2122.jpg,1400,1400,Drpepper,753,123,973,1198
drpepper_0_2122.jpg,1400,1400,Drpepper,975,236,1160,1172
aa315.jpg,2500,2500,Fanta,195,328,1748,2299
aa311.jpg,4032,3024,Fanta,1786,165,2539,1740
aa311.jpg,4032,3024,Fanta,2246,349,2996,1977
aa342.jpg,194,259,Fanta,25,5,130,212
aa260.jpg,1300,953,Fanta,255,87,738,705
aa260.jpg,1300,953,Fanta,467,304,999,866
aa435.jpg,200,252,Fanta,63,2,177,224
aa435.jpg,200,252,Fanta,3,3,83,182
aa366.jpg,954,544,Fanta,548,20,751,458
aa366.jpg,954,544,Fanta,184,5,411,398
aa251.jpg,262,192,Fanta,33,15,133,105
aa251.jpg,262,192,Fanta,68,4,171,79
aa88.jpg,1300,779,Fanta,20,65,294,565
aa88.jpg,1300,779,Fanta,160,18,496,502
aa88.jpg,1300,779,Fanta,289,6,623,455
aa88.jpg,1300,779,Fanta,466,6,777,366
aa233.jpg,244,207,Fanta,55,13,134,196
drpepper_0_3032.jpg,577,1024,Drpepper,7,302,445,885
drpepper_0_3032.jpg,577,1024,Drpepper,264,182,577,692
aa312.jpg,500,500,Fanta,267,113,376,492
aa114.jpg,1300,953,Fanta,6,227,477,943
aa114.jpg,1300,953,Fanta,243,176,851,805
aa114.jpg,1300,953,Fanta,635,166,1200,685
